insightface-0.7.3-cp311-abi3-macosx_10_9_x86_64.whl	9ccfbdbdf67256f16cfd5618ec52f69804b4a9e3d9fba75891fba47d704eeda4	https://github.com/AppMana/forks-insightface-stable-abi/releases/download/nightly-21cd1a7c960e8f7ada8af61635b4af5b1cae1646/insightface-0.7.3-cp311-abi3-macosx_10_9_x86_64.whl
insightface-0.7.3-cp311-abi3-macosx_11_0_arm64.whl	f4cd12be384ce34416ac5c1b9a95f3ffecbc1a547596af09d7de1711348c7590	https://github.com/AppMana/forks-insightface-stable-abi/releases/download/nightly-21cd1a7c960e8f7ada8af61635b4af5b1cae1646/insightface-0.7.3-cp311-abi3-macosx_11_0_arm64.whl
insightface-0.7.3-cp311-abi3-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl	77d9f0e90090561b9413fa5212556e9060ddc67fae25d9c9d307d74e7152c59c	https://github.com/AppMana/forks-insightface-stable-abi/releases/download/nightly-21cd1a7c960e8f7ada8af61635b4af5b1cae1646/insightface-0.7.3-cp311-abi3-manylinux_2_24_aarch64.manylinux_2_28_aarch64.whl
insightface-0.7.3-cp311-abi3-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl	222c3a1421cc131869235f56f4becf8beacfb2c1c5a486af55e041e62dcbe65f	https://github.com/AppMana/forks-insightface-stable-abi/releases/download/nightly-21cd1a7c960e8f7ada8af61635b4af5b1cae1646/insightface-0.7.3-cp311-abi3-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl
insightface-0.7.3-cp311-abi3-win_amd64.whl	f647e1568415b18678a370593765813aa3034b900f71ae4ed2ddf15914c5dedd	https://github.com/AppMana/forks-insightface-stable-abi/releases/download/nightly-21cd1a7c960e8f7ada8af61635b4af5b1cae1646/insightface-0.7.3-cp311-abi3-win_amd64.whl
insightface-0.7.3.tar.gz	e3a134f04f8a1a312461b4be859df94446266b71ce307a4af8379830e375dfa2	https://github.com/AppMana/forks-insightface-stable-abi/releases/download/nightly-21cd1a7c960e8f7ada8af61635b4af5b1cae1646/insightface-0.7.3.tar.gz
